1;"Twilight Sparkle";"Princess Twilight Sparkle";"https://mlp.fandom.com/wiki/Twilight_Sparkle";"Canterlot (S1E1, S9E26)\nCastle of Friendship, Ponyville (seasons 5-9)\nGolden Oak Library, Ponyville (seasons 1-4)\nCrystal Princess Palace (toy line)";"Ruler of Equestria (S9E26)\nFounder/leader of the Council of Friendship (S9E26)\nRuler of the Castle of Friendship (S4E26-S9E26)\nFounder/principal of the School of Friendship (S8E1-S9E20)\nStarlight Glimmer's teacher (S5E26-S7E1)\nGolden Oak Library librarian (seasons 1-4)\nPrincess Celestia's student (seasons 1-3)\nStudent at Celestia's School for Gifted Unicorns (formerly)";"Alicorn,Unicorn,Human";"https://vignette.wikia.nocookie.net/mlp/images/b/bc/Princess_Twilight_Sparkle_ID_S4E26.png/revision/latest?cb=20160207045127,https://vignette.wikia.nocookie.net/mlp/images/6/6c/Twilight_S2E25_cropped.png/revision/latest?cb=20160315121005,https://vignette.wikia.nocookie.net/mlp/images/9/97/Twilight_filly_crop_S2E25.png/revision/latest?cb=20140108015837,https://vignette.wikia.nocookie.net/mlp/images/1/18/Twilight_Sparkle_infant_ID_MLPS2.png/revision/latest?cb=20190823095629,https://vignette.wikia.nocookie.net/mlp/images/e/ef/Future_Twilight_Sparkle_ID_S9E26.png/revision/latest?cb=20191013013633,https://vignette.wikia.nocookie.net/mlp/images/0/0c/Twilight_Sparkle_human_at_lockers_EG.png/revision/latest?cb=20141211040145"
424;"Raven Inkwell";"";"https://mlp.fandom.com/wiki/Raven_Inkwell";"";"Aide";"Unicorn,Earth";"https://vignette.wikia.nocookie.net/mlp/images/2/2e/Raven_Earth_pony_ID_S4E14.png/revision/latest?cb=20140312044946,https://vignette.wikia.nocookie.net/mlp/images/1/1d/Raven_id_S3E1.png/revision/latest?cb=20140312045033,https://vignette.wikia.nocookie.net/mlp/images/d/d4/Devil_costume_Earth_pony_Raven_S2E04.png/revision/latest?cb=20111213200946"
425;"Red Delicious";"";"https://mlp.fandom.com/wiki/Red_Delicious";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/4/43/Red_Delicious_ID_S3E8.png/revision/latest?cb=20150511164134"
426;"Red Gala";"Crimson Gala";"https://mlp.fandom.com/wiki/Red_Gala";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/6/66/Red_Gala_ID_S1E1.png/revision/latest?cb=20130204065733,https://vignette.wikia.nocookie.net/mlp/images/4/46/Red_Gala_unicorn_id_S02E26.png/revision/latest?cb=20140224073535,https://vignette.wikia.nocookie.net/mlp/images/9/9a/Red_Gala_Crystal_Pony_ID_S4E25.png/revision/latest?cb=20140513034447"
427;""Rivet"";"";"https://mlp.fandom.com/wiki/Rivet";"";"Construction worker (in S1E16, in S2E8, sometimes in S4E12, sometimes in S5E16, in mobile game, in CCG, and in promotional material)\nCabbie (in S2E5, in S2E19, in S4E8, in S4E17, and sometimes in S5E16)\nGuard (sometimes in S4E12, in S4E24, and sometimes in S5E16)\nCoach (in S2E22 and in S4E10)";"Earth,Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/f/f7/Rivet_ID_S2E08.png/revision/latest?cb=20120416010514,https://vignette.wikia.nocookie.net/mlp/images/3/32/Rivet_Pegasus_ID_S1E16.png/revision/latest?cb=20110621071216,https://vignette.wikia.nocookie.net/mlp/images/b/b1/Taxi_pony_S2E05.png/revision/latest?cb=20120202064704,https://vignette.wikia.nocookie.net/mlp/images/1/1c/Rivet_Alicorn_ID_S8E5.png/revision/latest?cb=20180414222431"
428;"Rose";"Roseluck";"https://mlp.fandom.com/wiki/Rose";"";"Florist";"Human,Earth";"https://vignette.wikia.nocookie.net/mlp/images/f/f4/Rose_id_S2E19.png/revision/latest?cb=20130317233946,https://vignette.wikia.nocookie.net/mlp/images/e/ea/Rose_Crystal_Pony_ID_S4E05.png/revision/latest?cb=20140315231837,https://vignette.wikia.nocookie.net/mlp/images/4/47/Unicorn_Rose_ID_S5E12.png/revision/latest?cb=20150706235703,https://vignette.wikia.nocookie.net/mlp/images/1/15/Rose_Alicorn_ID_S6E7.png/revision/latest?cb=20160507200642,https://vignette.wikia.nocookie.net/mlp/images/e/e1/Rose_ID_EG2.png/revision/latest?cb=20150401071014"
429;"Royal Riff";"";"https://mlp.fandom.com/wiki/Royal_Riff";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/0/0d/Royal_Riff_ID_S2E19.png/revision/latest?cb=20140428182249,https://vignette.wikia.nocookie.net/mlp/images/8/8d/Royal_Riff_Crystal_Pony_ID_S4E05.png/revision/latest?cb=20140315231837,https://vignette.wikia.nocookie.net/mlp/images/d/d4/Royal_Riff_carrot_costume_ID_S03E04.png/revision/latest?cb=20151026230029"
430;"Ruby Splash";"";"https://mlp.fandom.com/wiki/Ruby_Splash";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/5/5e/Ruby_Splash_ID_S5E16.png/revision/latest?cb=20160127220846"
431;"Savoir Fare";"Horte Cuisine";"https://mlp.fandom.com/wiki/Savoir_Fare";"";"Waiter";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/c/cc/Savoir_Fare_ID_S3E13.png/revision/latest?cb=20140623211342,https://vignette.wikia.nocookie.net/mlp/images/f/f7/Savoir_Fare_ID_unicorn_S1E23.png/revision/latest?cb=20110823212059"
432;"Screwball";"";"https://mlp.fandom.com/wiki/Screwball";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/5/55/Screwball_id.png/revision/latest?cb=20151201061146"
433;"Screwy";"";"https://mlp.fandom.com/wiki/Screwy";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/8/89/Screwy_ID_S2E16.png/revision/latest?cb=20120210080935"
434;"Sealed Scroll";"";"https://mlp.fandom.com/wiki/Sealed_Scroll";"Canterlot";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/2/2a/Sealed_Scroll_ID_S1E26.png/revision/latest?cb=20140108224552"
435;""Serena"";"";"https://mlp.fandom.com/wiki/Serena";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/b/b3/Serena_ID_S1E3.png/revision/latest?cb=20160122214654,https://vignette.wikia.nocookie.net/mlp/images/a/a9/Serena_as_Star_Swirl_ID_S4E11.png/revision/latest?cb=20160122214725"
436;"Shoeshine";"";"https://mlp.fandom.com/wiki/Shoeshine";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/a/ac/Shoeshine_ID_S2E6.png/revision/latest?cb=20150616165525,https://vignette.wikia.nocookie.net/mlp/images/5/52/Shoeshine_Pegasus_ID_S2E22.png/revision/latest?cb=20141214163204,https://vignette.wikia.nocookie.net/mlp/images/3/36/Shoeshine_music_cutie_mark_ID_S03E04.png/revision/latest?cb=20151026231753"
437;"Shooting Star";"";"https://mlp.fandom.com/wiki/Shooting_Star";"";"";"Unicorn,Earth";"https://vignette.wikia.nocookie.net/mlp/images/4/44/Shooting_Star_ID_S1E26.png/revision/latest?cb=20110823205127,https://vignette.wikia.nocookie.net/mlp/images/4/44/Shooting_Star_unicorn_1_ID_S2E09.png/revision/latest?cb=20140702234901,https://vignette.wikia.nocookie.net/mlp/images/7/72/Shooting_Star_unicorn_2_ID_S2E11.png/revision/latest?cb=20140702234902,https://vignette.wikia.nocookie.net/mlp/images/a/ae/Shooting_Star_Crystal_Pony_ID_S4E25.png/revision/latest?cb=20140513034447"
438;"Silver Berry";"";"https://mlp.fandom.com/wiki/Silver_Berry";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/7/79/Silver_Berry_ID_S4E8.png/revision/latest?cb=20180508041421,https://vignette.wikia.nocookie.net/mlp/images/6/6d/Silver_Berry_filly_ID_S4E12.png/revision/latest?cb=20140227035633"
439;""Sir Pony Moore"";"";"https://mlp.fandom.com/wiki/Sir_Pony_Moore";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/4/4b/Sir_Pony_Moore_ID_S03E01.png/revision/latest?cb=20140110165813,https://vignette.wikia.nocookie.net/mlp/images/3/3d/Sir_Pony_Moore_unicorn_ID_S2E09.png/revision/latest?cb=20140402220303,https://vignette.wikia.nocookie.net/mlp/images/7/75/Sir_Pony_Moore_Crystal_Pony_ID_S4E25.png/revision/latest?cb=20140513034448"
440;"Spring Forward";"Romana";"https://mlp.fandom.com/wiki/Spring_Forward";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/f/fc/Spring_Forward_ID_S4E1.png/revision/latest?cb=20150514202922"
441;""Star Gazer"";"";"https://mlp.fandom.com/wiki/Star_Gazer";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/d/de/Star_Gazer_ID_S4E19.png/revision/latest?cb=20140703004807"
442;"Appleloosa deputies";"";"https://mlp.fandom.com/wiki/Appleloosa_deputies";"";"Appleloosa deputy sheriffs";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/e/e7/Appleloosa_deputies_ID_S5E16.png/revision/latest?cb=20160123234544"
443;"Strawberry Ice";"";"https://mlp.fandom.com/wiki/Strawberry_Ice";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/5/5d/Strawberry_Ice_ID_S4E06.png/revision/latest?cb=20140107084308,https://vignette.wikia.nocookie.net/mlp/images/6/6f/Strawberry_Ice_filly_ID_S4E12.png/revision/latest?cb=20140227035632,https://vignette.wikia.nocookie.net/mlp/images/6/6b/Strawberry_Ice_Pegasus_ID_S5E16.png/revision/latest?cb=20170919040826"
444;"Sweetie Drops";"Bon Bon";"https://mlp.fandom.com/wiki/Sweetie_Drops";"With Lyra Heartstrings";"Sweetie Drops Candies\nS.M.I.L.E. agent";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/2/21/Sweetie_Drops_ID_S5E9.png/revision/latest?cb=20151027051023,https://vignette.wikia.nocookie.net/mlp/images/4/41/Sweetie_Drops_filly_ID_S4E12.png/revision/latest?cb=20140204004415,https://vignette.wikia.nocookie.net/mlp/images/9/9e/Future_Sweetie_Drops_ID_S9E26.png/revision/latest?cb=20191013050628"
445;"Tall Order";"";"https://mlp.fandom.com/wiki/Tall_Order";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/3/33/Tall_Order_ID_S2E18.png/revision/latest?cb=20120224190632,https://vignette.wikia.nocookie.net/mlp/images/7/74/Tall_Order_id_S1E23.png/revision/latest?cb=20110621063123"
446;""Theodore Donald "Donny" Kerabatsos"";"";"https://mlp.fandom.com/wiki/Theodore_Donald_%22Donny%22_Kerabatsos";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/6/66/Donny_Kerabatsos_ID_S5E9.png/revision/latest?cb=20160202200136"
447;"Twilight Sky";"";"https://mlp.fandom.com/wiki/Twilight_Sky";"";"";"Earth,Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/b/bd/Twilight_Sky_id.png/revision/latest?cb=20110331124143,https://vignette.wikia.nocookie.net/mlp/images/f/f2/Twilight_Sky_Pegasus_S2E22.png/revision/latest?cb=20130804155345"
448;"Vidala Swoon";"";"https://mlp.fandom.com/wiki/Vidala_Swoon";"";"Hairstylist";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/a/a7/Vidala_Swoon_ID_S1E20.png/revision/latest?cb=20160123221429"
449;"Walter";"";"https://mlp.fandom.com/wiki/Walter";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/c/c6/Walter_ID_S5E9.png/revision/latest?cb=20160115023848"
450;"Wensley";"";"https://mlp.fandom.com/wiki/Wensley";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/5/5b/Wensley_ID_S3E8.png/revision/latest?cb=20150509203024"
451;""Wisp"";"";"https://mlp.fandom.com/wiki/Wisp";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/2/26/Wisp_ID_S4E8.png/revision/latest?cb=20150521220626,https://vignette.wikia.nocookie.net/mlp/images/4/49/Wisp_pegasus_ID_S4E08.png/revision/latest?cb=20140227010530"
452;"Buddy";"";"https://mlp.fandom.com/wiki/Buddy";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/0/0e/Buddy_ID_S04E22.png/revision/latest?cb=20140426205929,https://vignette.wikia.nocookie.net/mlp/images/c/c5/White_pegasus_stallion_in_reservoir_S2E22.png/revision/latest?cb=20160128033017"
453;"Cloud Kicker";"";"https://mlp.fandom.com/wiki/Cloud_Kicker";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/4/4a/Cloud_Kicker_ID_S2E22.png/revision/latest?cb=20160510180835,https://vignette.wikia.nocookie.net/mlp/images/8/8a/Cloud_Kicker_Earth_Pony_S2E23.png/revision/latest?cb=20141123235421,https://vignette.wikia.nocookie.net/mlp/images/9/90/Cloud_Kicker_Crystal_Pony_ID_S4E05.png/revision/latest?cb=20140315231834,https://vignette.wikia.nocookie.net/mlp/images/6/65/Cloud_Kicker_green_mane_ID_S4E20.png/revision/latest?cb=20160210010417,https://vignette.wikia.nocookie.net/mlp/images/2/25/Cloud_Kicker_purple_mane_ID_S4E20.png/revision/latest?cb=20160210010449,https://vignette.wikia.nocookie.net/mlp/images/5/57/Cloud_Kicker_costume_S2E4.png/revision/latest?cb=20150708192142"
454;"Compass Star";"";"https://mlp.fandom.com/wiki/Compass_Star";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/c/c6/Compass_Star_ID_S1E16.png/revision/latest?cb=20141227070033"
455;"Crafty Crate";"Ship Shape";"https://mlp.fandom.com/wiki/Crafty_Crate";"";"Mover (S1E15 and S5E9)\nConstruction worker (S2E8)\nSalespony (S2E19 and S4E22)";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/4/47/Crafty_Crate_ID_S1E15.png/revision/latest?cb=20160115053125,https://vignette.wikia.nocookie.net/mlp/images/d/d1/Crafty_Crate_2_S2E08.png/revision/latest?cb=20160115053202"
456;"Derpy";"Muffins";"https://mlp.fandom.com/wiki/Derpy";"Ponyville\nOpened changeling chrysalis (Friendship is Magic IDW comics)";"Delivery pony";"Earth,Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/0/05/Derpy_ID_S4E10.png/revision/latest?cb=20140131033149,https://vignette.wikia.nocookie.net/mlp/images/c/c2/Filly_Derpy_ID_S4E12.png/revision/latest?cb=20140204004414,https://vignette.wikia.nocookie.net/mlp/images/c/cf/Future_Derpy_ID_S9E26.png/revision/latest?cb=20191016030948"
457;""Drizzle"";"";"https://mlp.fandom.com/wiki/Drizzle";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/f/fe/Drizzle_ID_S1E22.png/revision/latest?cb=20160827043845,https://vignette.wikia.nocookie.net/mlp/images/c/c2/Drizzle_Earth_pony_ID_S1E26.png/revision/latest?cb=20160127000646"
458;"Fast Clip and Whiplash";"";"https://mlp.fandom.com/wiki/Fast_Clip_and_Whiplash";"";"Wonderbolt Academy drill instructors";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/d/d4/Fast_Clip_and_Whiplash_ID_S3E7.png/revision/latest?cb=20161114032823,https://vignette.wikia.nocookie.net/mlp/images/4/41/Begin_Test_5_S3E07.png/revision/latest?cb=20121216095533"
459;"Helia";"";"https://mlp.fandom.com/wiki/Helia";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/e/e3/Helia_ID_S2E22.png/revision/latest?cb=20140517073011,https://vignette.wikia.nocookie.net/mlp/images/a/a4/Helia_Earth_pony_id_S03E02.png/revision/latest?cb=20130214083246,https://vignette.wikia.nocookie.net/mlp/images/e/ed/Helia_raincloud_cutie_mark_S04E10.png/revision/latest?cb=20151019113021"
460;"Honey Rays";"";"https://mlp.fandom.com/wiki/Honey_Rays";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/d/dd/Honey_Rays_ID_S1E11.png/revision/latest?cb=20160124172328"
461;"Jack Hammer";"Drill Bit";"https://mlp.fandom.com/wiki/Jack_Hammer";"";"Destruction/construction (S1E16, S2E8, sometimes S4E12, and CCG)\nPolice (S5E16 and sometimes S4E12)";"Earth,Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/2/2e/Jack_Hammer_ID_S1E16.png/revision/latest?cb=20110621071203,https://vignette.wikia.nocookie.net/mlp/images/0/08/Jack_Hammer_Earth_pony_ID_S02E08.png/revision/latest?cb=20130908081102,https://vignette.wikia.nocookie.net/mlp/images/1/1e/UES6_ID_S4E12.png/revision/latest?cb=20140204033602"
462;"Jetstream";"Jet Stream";"https://mlp.fandom.com/wiki/Jetstream";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/1/11/Jetstream_ID_S2E22.png/revision/latest?cb=20150529034336"
463;"Cloudsdale Cheer Ponies";"";"https://mlp.fandom.com/wiki/Cloudsdale_Cheer_Ponies";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/0/0f/Cloudsdale_Cheer_Ponies_ID_S4E10.png/revision/latest?cb=20160128065113"
464;"Mane Moon";"Crescent Moon";"https://mlp.fandom.com/wiki/Mane_Moon";"";"Wonderbolts' caretaker";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/1/1c/Crescent_Moon_ID_S04E10.png/revision/latest?cb=20140120110439,https://vignette.wikia.nocookie.net/mlp/images/6/6e/Crescent_Moon_Earth_pony_id_S03E13.png/revision/latest?cb=20130218084106,https://vignette.wikia.nocookie.net/mlp/images/0/0f/Crescent_Moon_rainbow_cutie_mark_ID_S02E22.png/revision/latest?cb=20151022072023"
465;"Meadow Flower";"";"https://mlp.fandom.com/wiki/Meadow_Flower";"";"Wonderbolts trainee";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/7/71/Meadow_Flower_ID_S3E7.png/revision/latest?cb=20150517035607"
466;"Merry May";"";"https://mlp.fandom.com/wiki/Merry_May";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/3/3e/Merry_May_flying_CROPPED_S3E13.png/revision/latest?cb=20130510153643,https://vignette.wikia.nocookie.net/mlp/images/1/1c/Merry_May_Earth_Pony_ID_S1E13.png/revision/latest?cb=20141214030449"
467;"Orange Swirl";"Dizzy Twister";"https://mlp.fandom.com/wiki/Orange_Swirl";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/9/92/Orange_Swirl_ID_S2E22.png/revision/latest?cb=20150616172700,https://vignette.wikia.nocookie.net/mlp/images/d/d6/Orange_Swirl_Earth_pony_S2E15.png/revision/latest?cb=20140920234841,https://vignette.wikia.nocookie.net/mlp/images/e/e9/Orange_Swirl_Crystal_Pony_ID_S4E05.png/revision/latest?cb=20140315231834,https://vignette.wikia.nocookie.net/mlp/images/7/72/Orange_Swirl_Costume_S2E4.png/revision/latest?cb=20150708200030"
468;"Parasol";"";"https://mlp.fandom.com/wiki/Parasol";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/7/7d/Parasol_ID_S1E8.png/revision/latest?cb=20130126232808,https://vignette.wikia.nocookie.net/mlp/images/5/52/Parasol_Earth_pony_S1E06.png/revision/latest?cb=20141124033839,https://vignette.wikia.nocookie.net/mlp/images/9/90/Parasol.png/revision/latest?cb=20110716014859"
469;"Pizzelle";"Pizelle";"https://mlp.fandom.com/wiki/Pizzelle";"";"Wonderbolts trainee\nStudent at the School of Friendship (S8E1 onward)";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/d/dc/Pizzelle_ID_S4E24.png/revision/latest?cb=20160129022140,https://vignette.wikia.nocookie.net/mlp/images/f/fc/Patty_Peppermint_%22I_don%27t_think_so%21%22_S8E26.png/revision/latest?cb=20181017211540,https://vignette.wikia.nocookie.net/mlp/images/9/9d/White_yellow_green_Pegasus_S3E07.png/revision/latest?cb=20130103085049"
470;"Prim Posy";"";"https://mlp.fandom.com/wiki/Prim_Posy";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/5/53/Prim_Posy_ID_S1E12.png/revision/latest?cb=20150525030508"
471;"Rainbow Blaze";"";"https://mlp.fandom.com/wiki/Rainbow_Blaze";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/0/04/Rainbow_Blaze_ID_S3E12.png/revision/latest?cb=20130210120638"
472;"Rainbow Swoop";"Purple Waters";"https://mlp.fandom.com/wiki/Rainbow_Swoop";"";"Musician";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/3/31/Rainbow_Swoop_S01E16.png/revision/latest?cb=20140811173000,https://vignette.wikia.nocookie.net/mlp/images/e/ee/Rainbow_Swoop_ID_S2E15.png/revision/latest?cb=20120416013932"
473;"Rainbowshine";"";"https://mlp.fandom.com/wiki/Rainbowshine";"";"Member of Ponyville weather team\nCloudsdale weather factory worker";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/e/ea/Rainbowshine_id_S1E16.png/revision/latest?cb=20130318002446,https://vignette.wikia.nocookie.net/mlp/images/c/ca/Rainbowshine_Crystal_Pony_ID_S4E25.png/revision/latest?cb=20140513034447"
474;"Sassaflash";"Emerald Gem";"https://mlp.fandom.com/wiki/Sassaflash";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/d/dd/Sassaflash_ID_S1E1.png/revision/latest?cb=20180406171104,https://vignette.wikia.nocookie.net/mlp/images/b/b2/Snowslide_ID_S1E11.png/revision/latest?cb=20110709213805,https://vignette.wikia.nocookie.net/mlp/images/6/6c/Chocolate_Blueberry_ID_S1E11.png/revision/latest?cb=20110709061017,https://vignette.wikia.nocookie.net/mlp/images/b/bc/Wind_Chill_ID_S1E11.png/revision/latest?cb=20120213123033,https://vignette.wikia.nocookie.net/mlp/images/4/42/Electric_Blue_ID_S1E11.png/revision/latest?cb=20130204001155,https://vignette.wikia.nocookie.net/mlp/images/5/57/UPM2_ID_S1E20.png/revision/latest?cb=20140714233622,https://vignette.wikia.nocookie.net/mlp/images/9/99/Sassaflash_Crystal_Pony_ID_S4E05.png/revision/latest?cb=20140315231837,https://vignette.wikia.nocookie.net/mlp/images/a/a6/Sassaflash_Earth_pony_ID_S4E20.png/revision/latest?cb=20140507050716,https://vignette.wikia.nocookie.net/mlp/images/6/66/Sassaflash%27s_costume_S02E04.png/revision/latest?cb=20150708201148,https://vignette.wikia.nocookie.net/mlp/images/e/e1/Sassaflash%27s_Fairy_Flight_costume_ID_S4E21.png/revision/latest?cb=20150708201423"
475;""Serenity"";"";"https://mlp.fandom.com/wiki/Serenity";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/3/39/Serenity_ID_S2E22.png/revision/latest?cb=20160127010555,https://vignette.wikia.nocookie.net/mlp/images/7/73/Serenity_yellow_mane_ID_S5E5.png/revision/latest?cb=20160127010735"
476;""Silver Script"";"";"https://mlp.fandom.com/wiki/Silver_Script";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/4/40/Silver_Script_ID_S2E22.png/revision/latest?cb=20160127021135,https://vignette.wikia.nocookie.net/mlp/images/d/de/Silver_Script_Earth_pony_ID_S5E24.png/revision/latest?cb=20160127021159,https://vignette.wikia.nocookie.net/mlp/images/c/cb/Silver_Script_unicorn_ID_S6E8.png/revision/latest?cb=20160518163435"
477;"Silverspeed";"";"https://mlp.fandom.com/wiki/Silverspeed";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/9/97/Silverspeed_S2E22.png/revision/latest?cb=20160127043332"
478;"Sprinkle Medley";"Spring Melody";"https://mlp.fandom.com/wiki/Sprinkle_Medley";"";"";"Earth,Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/b/b3/Sprinkle_Medley_ID_S2E11.png/revision/latest?cb=20121225083207,https://vignette.wikia.nocookie.net/mlp/images/0/02/Sprinkle_Medley_Earth_pony_ID_S2E4.png/revision/latest?cb=20130913031026,https://vignette.wikia.nocookie.net/mlp/images/8/8f/Sprinkle_Medley_Crystal_Pony_ID_S4E05.png/revision/latest?cb=20140315231838,https://vignette.wikia.nocookie.net/mlp/images/6/6b/Sprinkle_Medley_ID_S01E16.png/revision/latest?cb=20111216013114"
479;"Star Hunter";"Solar Wind";"https://mlp.fandom.com/wiki/Star_Hunter";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/5/50/Star_Hunter_ID_S4E12.png/revision/latest?cb=20140309212536,https://vignette.wikia.nocookie.net/mlp/images/2/2e/Star_Hunter_S2E22.png/revision/latest?cb=20120326180135,https://vignette.wikia.nocookie.net/mlp/images/8/83/Star_Hunter_Earth_pony_id_S02E26.png/revision/latest?cb=20130214083217"
480;"Starburst";"";"https://mlp.fandom.com/wiki/Starburst";"";"";"Earth,Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/9/90/Starburst_ID_S1E16.png/revision/latest?cb=20160123011856,https://vignette.wikia.nocookie.net/mlp/images/5/57/Starburst_Earth_pony_ID_S4E26.png/revision/latest?cb=20140513032755"
481;"Starry Eyes";"";"https://mlp.fandom.com/wiki/Starry_Eyes";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/3/31/Starry_Eyes_ID_S3E7.png/revision/latest?cb=20150515192339,https://vignette.wikia.nocookie.net/mlp/images/6/60/Starry_Eyes_green_eyes_ID_S03E07.png/revision/latest?cb=20151024044000,https://vignette.wikia.nocookie.net/mlp/images/0/04/Starry_Eyes%27_mane_poofs_into_an_afro_S7E6.png/revision/latest?cb=20170514230740"
482;"Stormfeather";"";"https://mlp.fandom.com/wiki/Stormfeather";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/3/36/Stormfeather_ID_S4E10.png/revision/latest?cb=20160123050808,https://vignette.wikia.nocookie.net/mlp/images/b/be/Stormfeather_Earth_pony_ID_S5E24.png/revision/latest?cb=20151122042600"
483;"Strawberry Sunrise";"Sweetie Sunrise";"https://mlp.fandom.com/wiki/Strawberry_Sunrise";"";"";"Earth,Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/6/6a/Strawberry_Sunrise_ID_S2E22.png/revision/latest?cb=20170605013550,https://vignette.wikia.nocookie.net/mlp/images/0/03/Strawberry_Sunrise_Earth_pony_ID_S2E11.png/revision/latest?cb=20141214163204"
484;"Sunny Rays";"";"https://mlp.fandom.com/wiki/Sunny_Rays";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/6/6f/Sunny_Rays_id_S1E8.png/revision/latest?cb=20131209225539,https://vignette.wikia.nocookie.net/mlp/images/2/29/Sunny_Rays_pink_coat_ID_S1E08.png/revision/latest?cb=20140713184623"
485;"Sunshower Raindrops";"";"https://mlp.fandom.com/wiki/Sunshower_Raindrops";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/f/fe/Sunshower_Raindrops_ID_S1E6.png/revision/latest?cb=20120122112644,https://vignette.wikia.nocookie.net/mlp/images/7/74/Sunshower_Raindrops_recolour_S1E11.png/revision/latest?cb=20140222062148,https://vignette.wikia.nocookie.net/mlp/images/8/8e/Sunshower_Raindrops_Earth_Pony_ID_S4E13.png/revision/latest?cb=20141216164946,https://vignette.wikia.nocookie.net/mlp/images/8/87/Sunshower_Raindrops_costume_1_S2E4.png/revision/latest?cb=20150708202422"
486;""Thorn"";"";"https://mlp.fandom.com/wiki/Thorn";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/7/77/Thorn_id_S1E16.png/revision/latest?cb=20160123180930,https://vignette.wikia.nocookie.net/mlp/images/f/f6/Thorn_ID_S04E10.png/revision/latest?cb=20160123175958"
487;"Warm Front";"";"https://mlp.fandom.com/wiki/Warm_Front";"";"";"Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/d/de/Warm_Front_ID_S2E22.png/revision/latest?cb=20130819072723,https://vignette.wikia.nocookie.net/mlp/images/2/26/Warm_Front_Earth_pony_ID_S2E08.png/revision/latest?cb=20120225000650"
